episode,reward,coverage_pct,epsilon,q_states
821,388.550,100.00,0.17900,260
822,399.200,100.00,0.17800,260
823,402.950,100.00,0.17700,260
824,417.500,100.00,0.17600,260
825,412.700,100.00,0.17500,260
826,408.700,100.00,0.17400,260
827,424.150,100.00,0.17300,260
828,413.450,100.00,0.17200,260
829,409.000,100.00,0.17100,260
830,409.350,100.00,0.17000,260
831,412.150,100.00,0.16900,260
832,410.750,100.00,0.16800,260
833,411.650,100.00,0.16700,260
834,409.150,100.00,0.16600,260
835,414.500,100.00,0.16500,260
836,402.200,100.00,0.16400,260
837,400.900,100.00,0.16300,260
838,410.200,100.00,0.16200,260
839,411.050,100.00,0.16100,260
840,420.200,100.00,0.16000,260
841,407.200,100.00,0.15900,260
842,419.450,100.00,0.15800,260
843,398.800,100.00,0.15700,260
844,409.150,100.00,0.15600,260
845,404.550,100.00,0.15500,260
846,412.600,100.00,0.15400,260
847,402.900,100.00,0.15300,260
848,411.800,100.00,0.15200,260
849,404.850,100.00,0.15100,260
850,411.200,100.00,0.15000,260
851,411.350,100.00,0.14900,260
852,417.850,100.00,0.14800,260
853,421.000,100.00,0.14700,260
854,410.100,100.00,0.14600,260
855,400.700,100.00,0.14500,260
856,417.500,100.00,0.14400,260
857,408.550,100.00,0.14300,260
858,414.650,100.00,0.14200,260
859,403.450,100.00,0.14100,260
860,402.700,100.00,0.14000,260
861,397.300,100.00,0.13900,260
862,397.400,100.00,0.13800,260
863,402.800,100.00,0.13700,260
864,412.150,100.00,0.13600,260
865,403.300,100.00,0.13500,260
866,387.600,100.00,0.13400,260
867,423.650,100.00,0.13300,260
868,396.400,100.00,0.13200,260
869,403.350,100.00,0.13100,260
870,420.900,100.00,0.13000,260
871,416.650,100.00,0.12900,260
872,410.150,100.00,0.12800,260
873,408.900,100.00,0.12700,260
874,418.550,100.00,0.12600,260
875,421.350,100.00,0.12500,260
876,411.550,100.00,0.12400,260
877,400.650,100.00,0.12300,260
878,401.150,100.00,0.12200,260
879,394.000,100.00,0.12100,260
880,406.900,100.00,0.12000,260
881,409.350,100.00,0.11900,260
882,403.650,100.00,0.11800,260
883,419.800,100.00,0.11700,260
884,401.500,100.00,0.11600,260
885,409.200,100.00,0.11500,260
886,425.800,100.00,0.11400,260
887,414.450,100.00,0.11300,260
888,407.550,100.00,0.11200,260
889,404.200,100.00,0.11100,260
890,409.850,100.00,0.11000,260
891,402.850,100.00,0.10900,260
892,398.400,100.00,0.10800,260
893,409.250,100.00,0.10700,260
894,397.900,100.00,0.10600,260
895,407.150,100.00,0.10500,260
896,403.600,100.00,0.10400,260
897,402.000,100.00,0.10300,260
898,385.050,100.00,0.10200,260
899,416.000,100.00,0.10100,260
900,415.500,100.00,0.10000,260
901,408.550,100.00,0.09900,260
902,413.250,100.00,0.09800,260
903,409.800,100.00,0.09700,260
904,421.800,100.00,0.09600,260
905,401.150,100.00,0.09500,260
906,414.350,100.00,0.09400,260
907,396.850,100.00,0.09300,260
908,425.350,100.00,0.09200,260
909,423.600,100.00,0.09100,260
910,417.000,100.00,0.09000,260
911,413.550,100.00,0.08900,260
912,412.200,100.00,0.08800,260
913,406.300,100.00,0.08700,260
914,407.350,100.00,0.08600,260
915,416.950,100.00,0.08500,260
916,393.700,100.00,0.08400,260
917,417.950,100.00,0.08300,260
918,428.250,100.00,0.08200,260
919,409.250,100.00,0.08100,260
920,391.800,100.00,0.08000,260
921,411.100,100.00,0.07900,260
922,413.050,100.00,0.07800,260
923,405.950,100.00,0.07700,260
924,405.600,100.00,0.07600,260
925,418.750,100.00,0.07500,260
926,393.900,100.00,0.07400,260
927,412.450,100.00,0.07300,260
928,401.700,100.00,0.07200,260
929,407.950,100.00,0.07100,260
930,422.550,100.00,0.07000,260
931,407.950,100.00,0.06900,260
932,400.150,100.00,0.06800,260
933,405.500,100.00,0.06700,260
934,387.900,100.00,0.06600,260
935,404.500,100.00,0.06500,260
936,416.100,100.00,0.06400,260
937,403.400,100.00,0.06300,260
938,402.500,100.00,0.06200,260
939,401.650,100.00,0.06100,260
940,426.350,100.00,0.06000,260
941,402.250,100.00,0.05900,260
942,408.050,100.00,0.05800,260
943,405.250,100.00,0.05700,260
944,413.300,100.00,0.05600,260
945,409.550,100.00,0.05500,260
946,400.050,100.00,0.05400,260
947,427.800,100.00,0.05300,260
948,411.250,100.00,0.05200,260
949,421.350,100.00,0.05100,260
950,406.600,100.00,0.05000,260
951,410.000,100.00,0.05000,260
952,396.450,100.00,0.05000,260
953,416.900,100.00,0.05000,260
954,407.650,100.00,0.05000,260
955,414.650,100.00,0.05000,260
956,402.500,100.00,0.05000,260
957,422.950,100.00,0.05000,260
958,409.950,100.00,0.05000,260
959,397.450,100.00,0.05000,260
960,407.850,100.00,0.05000,260
961,408.300,100.00,0.05000,260
962,396.700,100.00,0.05000,260
963,408.700,100.00,0.05000,260
964,410.350,100.00,0.05000,260
965,408.400,100.00,0.05000,260
966,403.050,100.00,0.05000,260
967,395.900,100.00,0.05000,260
968,402.650,100.00,0.05000,260
969,402.950,100.00,0.05000,260
970,406.900,100.00,0.05000,260
971,421.650,100.00,0.05000,260
972,397.150,100.00,0.05000,260
973,399.250,100.00,0.05000,260
974,416.250,100.00,0.05000,260
975,402.350,100.00,0.05000,260
976,397.850,100.00,0.05000,260
977,412.500,100.00,0.05000,260
978,408.550,100.00,0.05000,260
979,390.700,100.00,0.05000,260
980,405.600,100.00,0.05000,260
981,407.800,100.00,0.05000,260
982,403.450,100.00,0.05000,260
983,406.800,100.00,0.05000,260
984,396.800,100.00,0.05000,260
985,417.500,100.00,0.05000,260
986,404.150,100.00,0.05000,260
987,406.450,100.00,0.05000,260
988,402.300,100.00,0.05000,260
989,414.700,100.00,0.05000,260
990,415.250,100.00,0.05000,260
991,408.900,100.00,0.05000,260
992,400.950,100.00,0.05000,260
993,409.950,100.00,0.05000,260
994,404.500,100.00,0.05000,260
995,406.050,100.00,0.05000,260
996,407.100,100.00,0.05000,260
997,413.250,100.00,0.05000,260
998,425.600,100.00,0.05000,260
999,416.650,100.00,0.05000,260
1000,406.850,100.00,0.05000,260
1001,392.400,100.00,0.05000,260
1002,396.350,100.00,0.05000,260
1003,406.550,100.00,0.05000,260
1004,408.200,100.00,0.05000,260
1005,394.950,100.00,0.05000,260
1006,413.300,100.00,0.05000,260
1007,411.250,100.00,0.05000,260
1008,392.850,100.00,0.05000,260
1009,409.950,100.00,0.05000,260
1010,411.100,100.00,0.05000,260
1011,411.100,100.00,0.05000,260
1012,413.000,100.00,0.05000,260
1013,401.050,100.00,0.05000,260
1014,387.400,100.00,0.05000,260
1015,406.200,100.00,0.05000,260
1016,397.450,100.00,0.05000,260
1017,383.150,100.00,0.05000,260
1018,411.700,100.00,0.05000,260
1019,408.600,100.00,0.05000,260
1020,398.750,100.00,0.05000,260
1021,408.250,100.00,0.05000,260
1022,412.950,100.00,0.05000,260
1023,403.100,100.00,0.05000,260
1024,416.650,100.00,0.05000,260
1025,409.900,100.00,0.05000,260
1026,409.550,100.00,0.05000,260
1027,401.750,100.00,0.05000,260
1028,404.400,100.00,0.05000,260
1029,422.350,100.00,0.05000,260
1030,417.100,100.00,0.05000,260
1031,419.250,100.00,0.05000,260
1032,409.100,100.00,0.05000,260
1033,405.100,100.00,0.05000,260
1034,413.200,100.00,0.05000,260
1035,424.250,100.00,0.05000,260
1036,394.400,100.00,0.05000,260
1037,416.700,100.00,0.05000,260
1038,400.900,100.00,0.05000,260
1039,415.950,100.00,0.05000,260
1040,407.250,100.00,0.05000,260
1041,398.150,100.00,0.05000,260
1042,388.050,100.00,0.05000,260
1043,412.900,100.00,0.05000,260
1044,414.500,100.00,0.05000,260
1045,399.150,100.00,0.05000,260
1046,411.000,100.00,0.05000,260
1047,416.200,100.00,0.05000,260
1048,403.300,100.00,0.05000,260
1049,414.700,100.00,0.05000,260
1050,428.800,100.00,0.05000,260
1051,402.100,100.00,0.05000,260
1052,396.550,100.00,0.05000,260
1053,406.450,100.00,0.05000,260
1054,398.400,100.00,0.05000,260
1055,401.100,100.00,0.05000,260
1056,413.650,100.00,0.05000,260
1057,399.600,100.00,0.05000,260
1058,418.150,100.00,0.05000,260
1059,410.600,100.00,0.05000,260
1060,415.200,100.00,0.05000,260
1061,405.200,100.00,0.05000,260
1062,413.400,100.00,0.05000,260
1063,410.000,100.00,0.05000,260
1064,431.150,100.00,0.05000,260
1065,392.250,100.00,0.05000,260
1066,408.950,100.00,0.05000,260
1067,403.150,100.00,0.05000,260
1068,420.500,100.00,0.05000,260
1069,422.950,100.00,0.05000,260
1070,419.800,100.00,0.05000,260
1071,400.350,100.00,0.05000,260
1072,402.750,100.00,0.05000,260
1073,416.950,100.00,0.05000,260
1074,418.350,100.00,0.05000,260
1075,405.150,100.00,0.05000,260
1076,408.050,100.00,0.05000,260
1077,403.950,100.00,0.05000,260
1078,404.600,100.00,0.05000,260
1079,401.400,100.00,0.05000,260
1080,408.100,100.00,0.05000,260
1081,412.350,100.00,0.05000,260
1082,392.900,100.00,0.05000,260
1083,405.000,100.00,0.05000,260
1084,411.650,100.00,0.05000,260
1085,424.250,100.00,0.05000,260
1086,394.500,100.00,0.05000,260
1087,396.650,100.00,0.05000,260
1088,417.100,100.00,0.05000,260
1089,394.800,100.00,0.05000,260
1090,396.800,100.00,0.05000,260
1091,399.600,100.00,0.05000,260
1092,406.200,100.00,0.05000,260
1093,434.850,100.00,0.05000,260
1094,421.100,100.00,0.05000,260
1095,408.050,100.00,0.05000,260
1096,420.500,100.00,0.05000,260
1097,407.650,100.00,0.05000,260
1098,408.550,100.00,0.05000,260
1099,404.300,100.00,0.05000,260
1100,419.200,100.00,0.05000,260
1101,419.600,100.00,0.05000,260
1102,415.500,100.00,0.05000,260
1103,408.500,100.00,0.05000,260
1104,403.500,100.00,0.05000,260
1105,415.350,100.00,0.05000,260
1106,409.450,100.00,0.05000,260
1107,408.450,100.00,0.05000,260
1108,416.500,100.00,0.05000,260
1109,390.550,100.00,0.05000,260
1110,418.050,100.00,0.05000,260
1111,407.400,100.00,0.05000,260
1112,379.750,100.00,0.05000,260
1113,406.400,100.00,0.05000,260
1114,420.850,100.00,0.05000,260
1115,398.800,100.00,0.05000,260
1116,422.650,100.00,0.05000,260
1117,405.800,100.00,0.05000,260
1118,399.700,100.00,0.05000,260
1119,403.450,100.00,0.05000,260
1120,410.900,100.00,0.05000,260
1121,435.250,100.00,0.05000,260
1122,414.800,100.00,0.05000,260
1123,393.650,100.00,0.05000,260
1124,404.900,100.00,0.05000,260
1125,409.900,100.00,0.05000,260
1126,405.350,100.00,0.05000,260
1127,399.850,100.00,0.05000,260
1128,400.000,100.00,0.05000,260
1129,421.700,100.00,0.05000,260
1130,398.450,100.00,0.05000,260
1131,407.250,100.00,0.05000,260
1132,419.300,100.00,0.05000,260
1133,418.050,100.00,0.05000,260
1134,401.650,100.00,0.05000,260
1135,410.450,100.00,0.05000,260
1136,415.300,100.00,0.05000,260
1137,411.900,100.00,0.05000,260
1138,414.100,100.00,0.05000,260
1139,420.150,100.00,0.05000,260
1140,417.350,100.00,0.05000,260
1141,408.550,100.00,0.05000,260
1142,399.050,100.00,0.05000,260
1143,416.900,100.00,0.05000,260
1144,407.100,100.00,0.05000,260
1145,409.900,100.00,0.05000,260
1146,416.750,100.00,0.05000,260
1147,403.350,100.00,0.05000,260
1148,408.900,100.00,0.05000,260
1149,417.050,100.00,0.05000,260
1150,407.650,100.00,0.05000,260
1151,404.000,100.00,0.05000,260
1152,391.000,100.00,0.05000,260
1153,420.450,100.00,0.05000,260
1154,417.150,100.00,0.05000,260
1155,411.600,100.00,0.05000,260
1156,397.600,100.00,0.05000,260
1157,405.250,100.00,0.05000,260
1158,394.250,100.00,0.05000,260
1159,411.100,100.00,0.05000,260
1160,414.200,100.00,0.05000,260
1161,418.950,100.00,0.05000,260
1162,406.400,100.00,0.05000,260
1163,393.750,100.00,0.05000,260
1164,411.100,100.00,0.05000,260
1165,414.700,100.00,0.05000,260
1166,412.300,100.00,0.05000,260
1167,398.600,100.00,0.05000,260
1168,402.000,100.00,0.05000,260
1169,396.200,100.00,0.05000,260
1170,394.400,100.00,0.05000,260
1171,425.250,100.00,0.05000,260
1172,418.400,100.00,0.05000,260
1173,398.500,100.00,0.05000,260
1174,408.400,100.00,0.05000,260
1175,420.050,100.00,0.05000,260
1176,406.650,100.00,0.05000,260
1177,413.250,100.00,0.05000,260
1178,400.600,100.00,0.05000,260
1179,401.050,100.00,0.05000,260
1180,400.850,100.00,0.05000,260
1181,405.800,100.00,0.05000,260
1182,418.600,100.00,0.05000,260
1183,410.600,100.00,0.05000,260
1184,404.850,100.00,0.05000,260
1185,420.500,100.00,0.05000,260
1186,403.050,100.00,0.05000,260
1187,408.350,100.00,0.05000,260
1188,396.900,100.00,0.05000,260
1189,410.450,100.00,0.05000,260
1190,407.600,100.00,0.05000,260
1191,416.600,100.00,0.05000,260
1192,415.000,100.00,0.05000,260
1193,403.000,100.00,0.05000,260
1194,404.100,100.00,0.05000,260
1195,404.200,100.00,0.05000,260
1196,421.950,100.00,0.05000,260
1197,404.000,100.00,0.05000,260
1198,411.250,100.00,0.05000,260
1199,411.600,100.00,0.05000,260
1200,409.200,100.00,0.05000,260
1201,420.050,100.00,0.05000,260
1202,410.450,100.00,0.05000,260
1203,414.150,100.00,0.05000,260
1204,407.650,100.00,0.05000,260
1205,416.100,100.00,0.05000,260
1206,425.150,100.00,0.05000,260
1207,410.400,100.00,0.05000,260
1208,415.700,100.00,0.05000,260
1209,404.450,100.00,0.05000,260
1210,391.050,100.00,0.05000,260
1211,399.150,100.00,0.05000,260
1212,400.650,100.00,0.05000,260
1213,401.550,100.00,0.05000,260
1214,396.250,100.00,0.05000,260
1215,398.750,100.00,0.05000,260
1216,398.050,100.00,0.05000,260
1217,411.300,100.00,0.05000,260
1218,386.750,100.00,0.05000,260
1219,419.150,100.00,0.05000,260
1220,407.900,100.00,0.05000,260
1221,411.900,100.00,0.05000,260
1222,383.100,100.00,0.05000,260
1223,413.250,100.00,0.05000,260
1224,421.950,100.00,0.05000,260
1225,419.300,100.00,0.05000,260
1226,420.700,100.00,0.05000,260
1227,408.450,100.00,0.05000,260
1228,410.950,100.00,0.05000,260
1229,408.000,100.00,0.05000,260
1230,429.050,100.00,0.05000,260
1231,390.000,100.00,0.05000,260
1232,407.150,100.00,0.05000,260
1233,419.200,100.00,0.05000,260
1234,403.450,100.00,0.05000,260
1235,400.100,100.00,0.05000,260
1236,413.350,100.00,0.05000,260
1237,414.350,100.00,0.05000,260
1238,403.650,100.00,0.05000,260
1239,405.100,100.00,0.05000,260
1240,417.150,100.00,0.05000,260
1241,390.600,100.00,0.05000,260
1242,398.450,100.00,0.05000,260
1243,386.350,100.00,0.05000,260
1244,406.350,100.00,0.05000,260
1245,404.150,100.00,0.05000,260
1246,409.550,100.00,0.05000,260
1247,410.700,100.00,0.05000,260
1248,419.050,100.00,0.05000,260
1249,384.950,100.00,0.05000,260
1250,409.600,100.00,0.05000,260
1251,412.350,100.00,0.05000,260
1252,401.400,100.00,0.05000,261
1253,427.400,100.00,0.05000,261
1254,413.550,100.00,0.05000,261
1255,409.550,100.00,0.05000,261
1256,411.600,100.00,0.05000,261
1257,418.300,100.00,0.05000,261
1258,415.800,100.00,0.05000,261
1259,397.600,100.00,0.05000,261
1260,392.300,100.00,0.05000,261
1261,411.250,100.00,0.05000,261
1262,406.950,100.00,0.05000,261
1263,399.600,100.00,0.05000,261
1264,412.100,100.00,0.05000,261
1265,387.850,100.00,0.05000,261
1266,422.100,100.00,0.05000,261
1267,397.500,100.00,0.05000,261
1268,403.850,100.00,0.05000,261
1269,425.600,100.00,0.05000,261
1270,405.250,100.00,0.05000,261
1271,413.700,100.00,0.05000,261
1272,405.700,100.00,0.05000,261
1273,404.000,100.00,0.05000,261
1274,413.250,100.00,0.05000,261
1275,412.800,100.00,0.05000,261
1276,400.250,100.00,0.05000,261
1277,427.400,100.00,0.05000,261
1278,396.750,100.00,0.05000,261
1279,409.400,100.00,0.05000,261
1280,399.300,100.00,0.05000,261
1281,397.050,100.00,0.05000,261
1282,423.900,100.00,0.05000,261
1283,418.800,100.00,0.05000,261
1284,401.250,100.00,0.05000,261
1285,401.350,100.00,0.05000,261
1286,407.200,100.00,0.05000,261
1287,404.450,100.00,0.05000,261
1288,415.900,100.00,0.05000,261
1289,397.850,100.00,0.05000,261
1290,419.350,100.00,0.05000,261
1291,413.550,100.00,0.05000,261
1292,400.650,100.00,0.05000,261
1293,409.000,100.00,0.05000,261
1294,408.650,100.00,0.05000,261
1295,406.400,100.00,0.05000,261
1296,411.150,100.00,0.05000,261
1297,404.850,100.00,0.05000,261
1298,406.350,100.00,0.05000,261
1299,415.950,100.00,0.05000,261
1300,411.500,100.00,0.05000,261
1301,408.350,100.00,0.05000,261
1302,394.000,100.00,0.05000,261
1303,408.450,100.00,0.05000,261
1304,406.300,100.00,0.05000,261
1305,403.300,100.00,0.05000,261
1306,403.200,100.00,0.05000,261
1307,395.300,100.00,0.05000,261
1308,401.100,100.00,0.05000,261
1309,411.300,100.00,0.05000,261
1310,421.600,100.00,0.05000,261
1311,401.300,100.00,0.05000,261
1312,426.550,100.00,0.05000,261
1313,408.600,100.00,0.05000,261
1314,408.250,100.00,0.05000,261
1315,406.100,100.00,0.05000,261
1316,418.550,100.00,0.05000,261
1317,393.200,100.00,0.05000,261
1318,410.150,100.00,0.05000,261
1319,408.700,100.00,0.05000,261
1320,422.050,100.00,0.05000,261
1321,412.050,100.00,0.05000,261
1322,399.300,100.00,0.05000,261
1323,402.700,100.00,0.05000,261
1324,412.200,100.00,0.05000,261
1325,411.800,100.00,0.05000,261
1326,411.400,100.00,0.05000,261
1327,405.100,100.00,0.05000,261
1328,418.050,100.00,0.05000,261
1329,399.150,100.00,0.05000,261
1330,409.400,100.00,0.05000,261
1331,406.850,100.00,0.05000,261
1332,414.500,100.00,0.05000,261
1333,413.650,100.00,0.05000,261
1334,406.050,100.00,0.05000,261
1335,412.550,100.00,0.05000,261
1336,406.500,100.00,0.05000,261
1337,393.850,100.00,0.05000,261
1338,393.550,100.00,0.05000,261
1339,421.200,100.00,0.05000,261
1340,410.000,100.00,0.05000,261
1341,402.250,100.00,0.05000,261
1342,411.700,100.00,0.05000,261
1343,398.500,100.00,0.05000,261
1344,407.300,100.00,0.05000,261
1345,413.900,100.00,0.05000,261
1346,401.050,100.00,0.05000,261
1347,416.300,100.00,0.05000,261
1348,403.350,100.00,0.05000,261
1349,406.700,100.00,0.05000,261
1350,404.650,100.00,0.05000,261
1351,395.500,100.00,0.05000,261
1352,428.100,100.00,0.05000,261
1353,409.200,100.00,0.05000,261
1354,416.000,100.00,0.05000,261
1355,404.400,100.00,0.05000,261
1356,407.050,100.00,0.05000,261
1357,415.050,100.00,0.05000,261
1358,410.550,100.00,0.05000,261
1359,426.650,100.00,0.05000,261
1360,406.650,100.00,0.05000,261
1361,417.950,100.00,0.05000,261
1362,417.200,100.00,0.05000,261
1363,411.450,100.00,0.05000,261
1364,393.200,100.00,0.05000,261
1365,393.750,100.00,0.05000,261
1366,415.750,100.00,0.05000,261
1367,406.650,100.00,0.05000,261
1368,423.100,100.00,0.05000,261
1369,412.900,100.00,0.05000,261
1370,406.000,100.00,0.05000,261
1371,404.850,100.00,0.05000,261
1372,397.750,100.00,0.05000,261
1373,406.950,100.00,0.05000,262
1374,397.750,100.00,0.05000,262
1375,403.350,100.00,0.05000,262
1376,408.200,100.00,0.05000,262
1377,412.450,100.00,0.05000,262
1378,418.150,100.00,0.05000,262
1379,401.600,100.00,0.05000,262
1380,413.350,100.00,0.05000,262
1381,400.100,100.00,0.05000,262
1382,414.400,100.00,0.05000,262
1383,391.400,100.00,0.05000,262
1384,408.100,100.00,0.05000,262
1385,416.900,100.00,0.05000,262
1386,403.000,100.00,0.05000,262
1387,415.300,100.00,0.05000,262
1388,404.450,100.00,0.05000,262
1389,409.700,100.00,0.05000,262
1390,416.000,100.00,0.05000,262
1391,406.250,100.00,0.05000,262
1392,422.500,100.00,0.05000,262
1393,420.000,100.00,0.05000,262
1394,398.650,100.00,0.05000,262
1395,416.800,100.00,0.05000,262
1396,402.700,100.00,0.05000,262
1397,416.850,100.00,0.05000,262
1398,403.100,100.00,0.05000,262
1399,395.500,100.00,0.05000,262
1400,399.700,100.00,0.05000,262
1401,427.600,100.00,0.05000,262
1402,395.200,100.00,0.05000,262
1403,423.200,100.00,0.05000,262
1404,408.900,100.00,0.05000,262
1405,414.650,100.00,0.05000,262
1406,421.000,100.00,0.05000,262
1407,407.500,100.00,0.05000,262
1408,408.900,100.00,0.05000,262
1409,412.200,100.00,0.05000,262
1410,421.900,100.00,0.05000,262
1411,400.700,100.00,0.05000,262
1412,417.650,100.00,0.05000,262
1413,418.650,100.00,0.05000,262
1414,419.500,100.00,0.05000,262
1415,417.250,100.00,0.05000,262
1416,422.450,100.00,0.05000,262
1417,388.000,100.00,0.05000,262
1418,411.600,100.00,0.05000,262
1419,425.250,100.00,0.05000,262
1420,407.350,100.00,0.05000,262
1421,417.900,100.00,0.05000,262
1422,406.300,100.00,0.05000,262
1423,432.450,100.00,0.05000,262
1424,417.500,100.00,0.05000,262
1425,418.950,100.00,0.05000,262
1426,410.300,100.00,0.05000,262
1427,406.600,100.00,0.05000,262
1428,400.850,100.00,0.05000,262
1429,420.000,100.00,0.05000,262
1430,399.450,100.00,0.05000,262
1431,405.400,100.00,0.05000,262
1432,402.200,100.00,0.05000,262
1433,398.750,100.00,0.05000,262
1434,400.250,100.00,0.05000,262
1435,408.650,100.00,0.05000,262
1436,403.500,100.00,0.05000,262
1437,422.100,100.00,0.05000,262
1438,400.950,100.00,0.05000,262
1439,409.300,100.00,0.05000,262
1440,402.800,100.00,0.05000,262
1441,410.100,100.00,0.05000,262
1442,400.750,100.00,0.05000,262
1443,404.950,100.00,0.05000,262
1444,418.750,100.00,0.05000,262
1445,396.350,100.00,0.05000,262
1446,403.200,100.00,0.05000,262
1447,395.550,100.00,0.05000,262
1448,423.350,100.00,0.05000,262
1449,415.400,100.00,0.05000,262
1450,422.250,100.00,0.05000,262
1451,407.800,100.00,0.05000,262
1452,414.500,100.00,0.05000,262
1453,401.750,100.00,0.05000,262
1454,427.800,100.00,0.05000,262
1455,415.350,100.00,0.05000,262
1456,411.900,100.00,0.05000,262
1457,419.300,100.00,0.05000,262
1458,413.300,100.00,0.05000,262
1459,419.750,100.00,0.05000,262
1460,415.250,100.00,0.05000,262
1461,407.750,100.00,0.05000,262
1462,395.600,100.00,0.05000,262
1463,396.900,100.00,0.05000,262
1464,412.400,100.00,0.05000,262
1465,402.800,100.00,0.05000,262
1466,406.650,100.00,0.05000,262
1467,407.700,100.00,0.05000,262
1468,410.250,100.00,0.05000,262
1469,400.850,100.00,0.05000,262
1470,418.350,100.00,0.05000,262
1471,422.200,100.00,0.05000,262
1472,409.000,100.00,0.05000,262
1473,410.500,100.00,0.05000,262
1474,415.900,100.00,0.05000,262
1475,404.350,100.00,0.05000,262
1476,404.200,100.00,0.05000,262
1477,406.500,100.00,0.05000,262
1478,417.150,100.00,0.05000,262
1479,401.950,100.00,0.05000,262
1480,386.350,100.00,0.05000,262
1481,407.400,100.00,0.05000,262
1482,409.150,100.00,0.05000,262
1483,411.750,100.00,0.05000,262
1484,412.350,100.00,0.05000,262
1485,411.350,100.00,0.05000,262
1486,420.150,100.00,0.05000,262
1487,410.950,100.00,0.05000,262
1488,412.550,100.00,0.05000,262
1489,403.050,100.00,0.05000,262
1490,414.600,100.00,0.05000,262
1491,394.500,100.00,0.05000,262
1492,406.350,100.00,0.05000,262
1493,411.750,100.00,0.05000,262
1494,417.000,100.00,0.05000,262
1495,403.950,100.00,0.05000,262
1496,414.600,100.00,0.05000,262
1497,417.350,100.00,0.05000,262
1498,410.700,100.00,0.05000,262
1499,403.850,100.00,0.05000,262
1500,406.950,100.00,0.05000,262
1501,406.600,100.00,0.05000,262
1502,403.550,100.00,0.05000,262
1503,418.200,100.00,0.05000,262
1504,393.100,100.00,0.05000,262
1505,405.200,100.00,0.05000,262
1506,395.250,100.00,0.05000,262
1507,418.700,100.00,0.05000,262
1508,423.350,100.00,0.05000,262
1509,411.150,100.00,0.05000,262
1510,408.050,100.00,0.05000,262
1511,418.650,100.00,0.05000,262
1512,406.150,100.00,0.05000,262
1513,406.600,100.00,0.05000,262
1514,410.300,100.00,0.05000,262
1515,413.300,100.00,0.05000,262
1516,395.950,100.00,0.05000,262
1517,416.650,100.00,0.05000,262
1518,425.300,100.00,0.05000,262
1519,401.000,100.00,0.05000,262
1520,403.700,100.00,0.05000,262
1521,427.450,100.00,0.05000,262
1522,401.500,100.00,0.05000,262
1523,391.950,100.00,0.05000,262
1524,387.350,100.00,0.05000,262
1525,422.950,100.00,0.05000,262
1526,390.150,100.00,0.05000,262
1527,420.000,100.00,0.05000,262
1528,417.950,100.00,0.05000,262
1529,425.800,100.00,0.05000,262
1530,408.150,100.00,0.05000,262
1531,400.950,100.00,0.05000,262
1532,409.700,100.00,0.05000,262
1533,399.600,100.00,0.05000,262
1534,414.500,100.00,0.05000,262
1535,396.050,100.00,0.05000,262
1536,412.450,100.00,0.05000,262
1537,407.050,100.00,0.05000,262
1538,396.650,100.00,0.05000,262
1539,406.550,100.00,0.05000,262
1540,397.350,100.00,0.05000,262
1541,406.300,100.00,0.05000,262
1542,413.900,100.00,0.05000,262
1543,409.300,100.00,0.05000,262
1544,399.700,100.00,0.05000,262
1545,413.300,100.00,0.05000,262
1546,403.050,100.00,0.05000,262
1547,413.450,100.00,0.05000,262
1548,387.650,100.00,0.05000,262
1549,424.400,100.00,0.05000,262
1550,417.800,100.00,0.05000,262
1551,396.100,100.00,0.05000,262
1552,402.700,100.00,0.05000,262
1553,415.950,100.00,0.05000,262
1554,398.550,100.00,0.05000,262
1555,398.250,100.00,0.05000,262
1556,410.100,100.00,0.05000,262
1557,393.800,100.00,0.05000,262
1558,406.950,100.00,0.05000,262
1559,396.600,100.00,0.05000,262
1560,402.850,100.00,0.05000,262
1561,390.800,100.00,0.05000,262
1562,397.000,100.00,0.05000,262
1563,398.600,100.00,0.05000,262
1564,411.900,100.00,0.05000,262
1565,422.500,100.00,0.05000,262
1566,416.000,100.00,0.05000,262
1567,401.950,100.00,0.05000,262
1568,409.950,100.00,0.05000,262
1569,400.450,100.00,0.05000,262
1570,395.500,100.00,0.05000,262
1571,402.350,100.00,0.05000,262
1572,407.750,100.00,0.05000,262
1573,401.750,100.00,0.05000,262
1574,411.250,100.00,0.05000,262
1575,400.600,100.00,0.05000,262
1576,407.000,100.00,0.05000,262
1577,397.850,100.00,0.05000,262
1578,405.350,100.00,0.05000,262
1579,402.700,100.00,0.05000,262
1580,410.850,100.00,0.05000,262
1581,410.450,100.00,0.05000,262
1582,421.200,100.00,0.05000,262
1583,389.400,100.00,0.05000,262
1584,399.200,100.00,0.05000,262
1585,414.500,100.00,0.05000,262
1586,415.100,100.00,0.05000,262
1587,400.900,100.00,0.05000,262
1588,428.150,100.00,0.05000,262
1589,415.250,100.00,0.05000,262
1590,426.050,100.00,0.05000,262
1591,395.550,100.00,0.05000,262
1592,405.400,100.00,0.05000,262
1593,396.150,100.00,0.05000,262
1594,411.600,100.00,0.05000,262
1595,416.000,100.00,0.05000,262
1596,410.100,100.00,0.05000,262
1597,417.800,100.00,0.05000,262
1598,402.250,100.00,0.05000,262
1599,414.500,100.00,0.05000,262
1600,404.950,100.00,0.05000,262
1601,394.800,100.00,0.05000,262
1602,418.800,100.00,0.05000,262
1603,396.150,100.00,0.05000,262
1604,415.500,100.00,0.05000,262
1605,395.100,100.00,0.05000,262
1606,417.950,100.00,0.05000,262
