episode,timestep,reward,coverage_pct,ep_steps
1803,822502,199.843,100.00,273
1804,822825,190.043,100.00,323
1805,823116,195.433,100.00,291
1806,823421,182.903,100.00,305
1807,823690,184.373,100.00,269
1808,824071,183.883,100.00,381
1809,824316,195.503,100.00,245
1810,824692,192.633,100.00,376
1811,825038,189.483,100.00,346
1812,825344,188.083,100.00,306
1813,825613,184.373,100.00,269
1814,825877,193.123,100.00,264
1815,826128,186.683,100.00,251
1816,826412,193.823,100.00,284
1817,826723,197.183,100.00,311
1818,827093,192.003,100.00,370
1819,827396,192.493,100.00,303
1820,827671,187.103,100.00,275
1821,827967,187.733,100.00,296
1822,828355,191.793,100.00,388
1823,828681,199.283,100.00,326
1824,828976,193.053,100.00,295
1825,829255,180.523,100.00,279
1826,829526,187.383,100.00,271
1827,829771,187.103,100.00,245
1828,830177,181.083,100.00,406
1829,830466,189.273,100.00,289
1830,831074,48.784,57.89,608
1831,831469,181.853,100.00,395
1832,831783,191.723,100.00,314
1833,832123,196.203,100.00,340
1834,832435,191.863,100.00,312
1835,832979,167.224,100.00,544
1836,833399,190.603,100.00,420
1837,833687,196.693,100.00,288
1838,833983,190.883,100.00,296
1839,834270,187.313,100.00,287
1840,834538,190.743,100.00,268
1841,834879,197.183,100.00,341
1842,835499,109.872,94.84,620
1843,835895,183.883,100.00,396
1844,836179,195.923,100.00,284
1845,836489,200.403,100.00,310
1846,836752,195.293,100.00,263
1847,837002,194.103,100.00,250
1848,837230,183.043,100.00,228
1849,837521,189.133,100.00,291
1850,837781,198.653,100.00,260
1851,838401,-19.259,15.48,620
1852,838684,198.093,100.00,283
1853,838975,185.983,100.00,291
1854,839224,193.123,100.00,249
1855,839517,192.143,100.00,293
1856,839909,187.313,100.00,392
1857,840233,184.723,100.00,324
1858,840553,197.603,100.00,320
1859,840925,186.613,100.00,372
1860,841189,197.323,100.00,264
1861,841472,195.993,100.00,283
1862,841868,189.133,100.00,396
1863,842207,191.023,100.00,339
1864,842527,192.353,100.00,320
1865,843064,168.764,100.00,537
1866,843501,178.914,100.00,437
1867,843814,186.543,100.00,313
1868,844033,188.923,100.00,219
1869,844275,192.563,100.00,242
1870,844818,163.094,100.00,543
1871,845245,192.213,100.00,427
1872,845479,187.873,100.00,234
1873,845756,188.013,100.00,277
1874,846364,111.765,97.37,608
1875,846642,191.093,100.00,278
1876,846880,192.843,100.00,238
1877,847133,192.843,100.00,253
1878,847517,193.123,100.00,384
1879,847795,195.293,100.00,278
1880,848213,179.193,100.00,418
1881,848435,172.963,100.00,222
1882,848788,183.743,100.00,353
1883,849131,188.643,100.00,343
1884,849416,192.703,100.00,285
1885,849667,195.083,100.00,251
1886,849943,187.033,100.00,276
1887,850201,180.943,100.00,258
1888,850462,188.083,100.00,261
1889,850816,195.223,100.00,354
1890,851068,187.663,100.00,252
1891,851363,182.553,100.00,295
1892,851733,186.753,100.00,370
1893,851953,190.953,100.00,220
1894,852223,193.753,100.00,270
1895,852515,184.863,100.00,292
1896,852822,194.313,100.00,307
1897,853291,179.823,100.00,469
1898,853609,198.793,100.00,318
1899,853874,190.953,100.00,265
1900,854190,176.883,100.00,316
1901,854818,115.634,97.45,628
1902,855394,97.224,91.67,576
1903,855646,186.613,100.00,252
1904,856005,179.124,100.00,359
1905,856355,187.103,100.00,350
1906,856598,196.693,100.00,243
1907,856855,183.113,100.00,257
1908,857439,110.292,99.32,584
1909,857832,180.943,100.00,393
1910,858098,192.983,100.00,266
1911,858493,185.003,100.00,395
1912,858768,187.103,100.00,275
1913,859024,196.833,100.00,256
1914,859379,184.653,100.00,355
1915,859585,187.733,100.00,206
1916,859834,197.323,100.00,249
1917,860147,186.543,100.00,313
1918,860413,185.633,100.00,266
1919,860725,196.063,100.00,312
1920,861060,183.953,100.00,335
1921,861395,194.453,100.00,335
1922,861704,192.073,100.00,309
1923,861973,184.373,100.00,269
1924,862242,191.723,100.00,269
1925,862526,189.623,100.00,284
1926,863114,169.393,100.00,588
1927,863393,192.073,100.00,279
1928,863713,188.153,100.00,320
1929,864095,195.363,100.00,382
1930,864331,186.683,100.00,236
1931,864627,191.933,100.00,296
1932,864927,187.453,100.00,300
1933,865136,177.023,100.00,209
1934,865417,185.633,100.00,281
1935,865786,173.174,100.00,369
1936,866310,167.574,100.00,524
1937,866618,186.893,100.00,308
1938,866914,197.183,100.00,296
1939,867182,193.893,100.00,268
1940,867523,190.883,100.00,341
1941,867950,184.863,100.00,427
1942,868261,199.283,100.00,311
1943,868548,188.363,100.00,287
1944,868823,194.453,100.00,275
1945,869079,199.983,100.00,256
1946,869723,119.764,98.14,644
1947,869961,185.493,100.00,238
1948,870206,200.753,100.00,245
1949,870618,172.264,100.00,412
1950,871206,104.787,95.24,588
1951,871523,195.713,100.00,317
1952,871841,195.643,100.00,318
1953,872092,184.583,100.00,251
1954,872336,193.473,100.00,244
1955,872581,180.803,100.00,245
1956,872934,191.093,100.00,353
1957,873180,188.083,100.00,246
1958,873511,196.833,100.00,331
1959,873806,188.853,100.00,295
1960,874120,191.723,100.00,314
1961,874491,182.483,100.00,371
1962,874715,189.623,100.00,224
1963,875049,185.073,100.00,334
1964,875345,192.983,100.00,296
1965,875619,184.023,100.00,274
1966,875953,187.173,100.00,334
1967,876288,189.203,100.00,335
1968,876483,186.403,100.00,195
1969,876993,183.253,100.00,510
1970,877483,181.503,100.00,490
1971,877842,188.573,100.00,359
1972,878158,183.183,100.00,316
1973,878485,185.563,100.00,327
1974,878843,184.443,100.00,358
1975,879150,196.413,100.00,307
1976,879457,182.763,100.00,307
1977,879756,194.873,100.00,299
1978,880048,180.663,100.00,292
1979,880329,184.583,100.00,281
1980,880640,196.133,100.00,311
1981,880897,194.663,100.00,257
1982,881501,103.652,92.72,604
1983,881861,188.503,100.00,360
1984,882493,115.338,96.84,632
1985,882774,195.083,100.00,281
1986,883094,189.203,100.00,320
1987,883453,178.074,100.00,359
1988,883706,201.243,100.00,253
1989,883999,194.243,100.00,293
1990,884342,185.493,100.00,343
1991,884643,191.583,100.00,301
1992,884915,176.814,100.00,272
1993,885280,191.303,100.00,365
1994,885562,193.963,100.00,282
1995,885863,193.683,100.00,301
1996,886217,188.923,100.00,354
1997,886541,172.123,100.00,324
1998,887161,110.950,95.48,620
1999,887510,188.223,100.00,349
2000,887935,172.404,100.00,425
2001,888462,165.264,100.00,527
2002,888787,185.703,100.00,325
2003,889021,195.223,100.00,234
2004,889311,193.403,100.00,290
2005,889580,183.323,100.00,269
2006,889881,187.383,100.00,301
2007,890200,186.123,100.00,319
2008,890467,192.913,100.00,267
2009,890687,196.203,100.00,220
2010,890915,190.393,100.00,228
2011,891208,196.343,100.00,293
2012,891509,187.383,100.00,301
2013,891781,196.763,100.00,272
2014,892421,120.047,98.75,640
2015,892731,175.203,100.00,310
2016,893034,184.093,100.00,303
2017,893332,174.993,100.00,298
2018,893583,188.783,100.00,251
2019,894187,40.658,52.98,604
2020,894592,180.103,100.00,405
2021,894843,175.133,100.00,251
2022,895108,185.703,100.00,265
2023,895423,189.553,100.00,315
2024,895777,187.873,100.00,354
2025,896054,194.313,100.00,277
2026,896350,190.883,100.00,296
2027,896657,193.263,100.00,307
2028,896993,178.634,100.00,336
2029,897358,176.604,100.00,365
2030,897641,185.493,100.00,283
2031,898219,176.393,100.00,578
2032,898855,39.471,50.94,636
2033,899182,190.813,100.00,327
2034,899452,193.753,100.00,270
2035,899714,191.163,100.00,262
2036,899973,201.873,100.00,259
2037,900230,198.863,100.00,257
2038,900533,181.993,100.00,303
2039,900994,179.333,100.00,461
2040,901350,178.284,100.00,356
2041,901691,194.033,100.00,341
2042,902064,186.543,100.00,373
2043,902622,162.043,100.00,558
2044,902904,191.863,100.00,282
2045,903138,185.773,100.00,234
2046,903361,180.243,100.00,223
2047,903759,181.643,100.00,398
2048,904024,192.003,100.00,265
2049,904300,197.533,100.00,276
2050,904560,201.803,100.00,260
2051,904886,188.783,100.00,326
2052,905202,172.683,100.00,316
2053,905508,190.183,100.00,306
2054,905746,194.943,100.00,238
2055,905976,185.003,100.00,230
2056,906289,192.843,100.00,313
2057,906609,187.103,100.00,320
2058,906916,192.213,100.00,307
2059,907284,179.543,100.00,368
2060,907562,196.343,100.00,278
2061,907786,188.573,100.00,224
2062,908052,197.183,100.00,266
2063,908257,178.353,100.00,205
2064,908521,195.223,100.00,264
2065,908791,190.603,100.00,270
2066,909144,184.793,100.00,353
2067,909452,182.693,100.00,308
2068,909717,192.003,100.00,265
2069,910317,107.088,95.33,600
2070,910624,199.563,100.00,307
2071,911112,161.694,100.00,488
2072,911362,186.753,100.00,250
2073,911660,193.893,100.00,298
2074,912009,177.723,100.00,349
2075,912288,191.023,100.00,279
2076,912735,174.013,100.00,447
2077,912998,191.093,100.00,263
2078,913246,194.243,100.00,248
2079,913571,200.403,100.00,325
2080,913823,197.113,100.00,252
2081,914071,183.743,100.00,248
2082,914703,119.560,99.37,632
2083,914931,200.893,100.00,228
2084,915269,181.643,100.00,338
2085,915772,170.093,100.00,503
2086,916086,187.523,100.00,314
2087,916311,185.353,100.00,225
2088,916660,178.773,100.00,349
2089,916944,196.973,100.00,284
2090,917295,194.383,100.00,351
2091,917666,196.133,100.00,371
2092,917951,197.953,100.00,285
2093,918258,177.513,100.00,307
2094,918562,194.523,100.00,304
2095,918846,192.773,100.00,284
2096,919117,183.183,100.00,271
2097,919469,189.063,100.00,352
2098,919789,192.353,100.00,320
2099,920075,189.483,100.00,286
2100,920424,186.123,100.00,349
2101,920767,191.793,100.00,343
2102,921081,188.573,100.00,314
2103,921340,182.973,100.00,259
2104,921682,190.813,100.00,342
2105,922138,176.534,100.00,456
2106,922442,178.773,100.00,304
2107,922773,189.483,100.00,331
2108,923040,199.213,100.00,267
2109,923364,203.623,100.00,324
2110,923727,185.143,100.00,363
2111,924074,196.763,100.00,347
2112,924408,187.173,100.00,334
2113,925008,99.738,90.67,600
2114,925267,201.873,100.00,259
2115,925605,186.893,100.00,338
2116,925865,183.953,100.00,260
2117,926130,194.103,100.00,265
2118,926453,186.893,100.00,323
2119,926725,196.763,100.00,272
2120,927027,188.363,100.00,302
2121,927321,185.773,100.00,294
2122,927600,193.123,100.00,279
2123,928192,88.751,84.46,592
2124,928523,188.433,100.00,331
2125,928899,184.233,100.00,376
2126,929121,189.763,100.00,222
2127,929435,196.973,100.00,314
2128,929656,181.433,100.00,221
2129,929875,198.373,100.00,219
2130,930127,192.913,100.00,252
2131,930404,179.613,100.00,277
2132,930633,187.173,100.00,229
2133,930862,191.373,100.00,229
2134,931114,187.663,100.00,252
2135,931372,190.393,100.00,258
2136,931641,188.573,100.00,269
2137,931957,189.483,100.00,316
2138,932180,186.543,100.00,223
2139,932478,193.893,100.00,298
2140,932770,196.413,100.00,292
2141,933004,201.523,100.00,234
2142,933333,190.673,100.00,329
2143,933635,192.563,100.00,302
2144,933917,170.863,100.00,282
2145,934180,188.993,100.00,263
2146,934504,198.373,100.00,324
2147,934897,180.943,100.00,393
2148,935374,179.264,100.00,477
2149,935958,169.673,100.00,584
2150,936264,183.883,100.00,306
2151,936600,180.733,100.00,336
2152,936927,200.263,100.00,327
2153,937206,182.623,100.00,279
2154,937591,176.253,100.00,385
2155,937957,184.933,100.00,366
2156,938287,190.603,100.00,330
2157,938552,199.353,100.00,265
2158,938982,189.903,100.00,430
2159,939192,185.353,100.00,210
2160,939461,191.723,100.00,269
2161,939760,185.423,100.00,299
2162,940059,193.823,100.00,299
2163,940295,184.583,100.00,236
2164,940616,192.283,100.00,321
2165,940919,194.593,100.00,303
2166,941519,97.647,89.33,600
2167,941853,190.323,100.00,334
2168,942097,195.573,100.00,244
2169,942428,195.783,100.00,331
2170,942787,186.473,100.00,359
2171,943067,197.253,100.00,280
2172,943392,186.753,100.00,325
2173,943980,84.818,82.31,588
2174,944239,184.023,100.00,259
2175,944632,194.593,100.00,393
2176,944998,177.583,100.00,366
2177,945358,191.653,100.00,360
2178,945926,97.781,92.96,568
2179,946298,182.413,100.00,372
2180,946634,199.633,100.00,336
2181,946902,194.943,100.00,268
2182,947211,191.023,100.00,309
2183,947505,195.223,100.00,294
2184,947757,191.863,100.00,252
2185,948059,181.013,100.00,302
2186,948570,169.534,100.00,511
2187,948833,184.793,100.00,263
2188,949073,189.553,100.00,240
2189,949492,172.823,100.00,419
2190,949802,180.453,100.00,310
2191,950038,194.033,100.00,236
2192,950398,194.803,100.00,360
2193,950901,191.093,100.00,503
2194,951185,181.223,100.00,284
2195,951656,182.833,100.00,471
2196,951967,192.983,100.00,311
2197,952225,190.393,100.00,258
2198,952481,186.333,100.00,256
2199,952731,182.553,100.00,250
2200,953028,189.763,100.00,297
2201,953380,180.663,100.00,352
2202,953637,205.163,100.00,257
2203,953936,190.673,100.00,299
2204,954197,194.383,100.00,261
2205,954472,193.403,100.00,275
2206,954787,178.003,100.00,315
2207,955079,191.163,100.00,292
2208,955384,196.553,100.00,305
2209,955722,195.293,100.00,338
2210,956079,172.963,100.00,357
2211,956452,178.144,100.00,373
2212,956799,182.063,100.00,347
2213,957147,191.443,100.00,348
2214,957429,176.113,100.00,282
2215,957668,189.623,100.00,239
2216,958090,176.814,100.00,422
2217,958328,200.193,100.00,238
2218,958542,172.473,100.00,214
2219,958809,195.013,100.00,267
2220,959094,186.403,100.00,285
2221,959567,181.643,100.00,473
2222,959883,186.333,100.00,316
2223,960518,176.603,100.00,635
2224,960740,191.863,100.00,222
2225,961019,189.973,100.00,279
2226,961314,189.903,100.00,295
2227,961583,204.323,100.00,269
2228,961871,201.943,100.00,288
2229,962278,179.963,100.00,407
2230,962650,188.713,100.00,372
2231,962980,196.903,100.00,330
2232,963328,195.643,100.00,348
2233,963585,202.013,100.00,257
2234,963872,189.413,100.00,287
2235,964107,187.803,100.00,235
2236,964383,185.983,100.00,276
2237,964650,180.313,100.00,267
2238,964932,196.063,100.00,282
2239,965189,190.463,100.00,257
2240,965427,186.543,100.00,238
2241,965667,190.603,100.00,240
2242,966276,170.024,100.00,609
2243,966512,182.483,100.00,236
2244,966802,194.453,100.00,290
2245,967086,189.623,100.00,284
2246,967339,184.443,100.00,253
2247,967715,181.083,100.00,376
2248,967954,187.523,100.00,239
2249,968322,191.093,100.00,368
2250,968592,188.503,100.00,270
2251,968859,189.763,100.00,267
2252,969169,202.503,100.00,310
2253,969403,201.523,100.00,234
2254,970007,114.148,99.34,604
2255,970340,179.893,100.00,333
2256,970597,195.713,100.00,257
2257,971004,183.113,100.00,407
2258,971259,194.803,100.00,255
2259,971581,189.063,100.00,322
2260,971867,189.483,100.00,286
2261,972112,175.553,100.00,245
2262,972420,199.493,100.00,308
2263,972747,186.613,100.00,327
2264,973114,179.613,100.00,367
2265,973730,116.459,99.35,616
2266,974004,190.323,100.00,274
2267,974297,187.943,100.00,293
2268,974731,177.024,100.00,434
2269,974977,190.183,100.00,246
2270,975221,179.823,100.00,244
2271,975546,199.353,100.00,325
2272,976174,112.481,95.54,628
2273,976762,107.918,97.28,588
2274,977084,189.063,100.00,322
2275,977315,193.333,100.00,231
2276,977615,182.203,100.00,300
2277,978064,168.624,100.00,449
2278,978304,193.753,100.00,240
2279,978507,195.293,100.00,203
2280,978774,184.513,100.00,267
2281,979398,88.611,81.41,624
2282,979677,196.273,100.00,279
2283,980025,188.293,100.00,348
2284,980476,186.333,100.00,451
2285,980708,188.013,100.00,232
2286,981033,186.753,100.00,325
2287,981353,193.403,100.00,320
2288,981666,193.893,100.00,313
2289,981910,186.123,100.00,244
2290,982187,175.413,100.00,277
2291,982642,171.353,100.00,455
2292,983062,170.654,100.00,420
2293,983352,201.803,100.00,290
2294,983689,189.063,100.00,337
2295,984150,173.033,100.00,461
2296,984424,189.273,100.00,274
2297,984707,174.993,100.00,283
2298,984915,188.643,100.00,208
2299,985166,192.983,100.00,251
2300,985445,181.573,100.00,279
2301,985683,188.643,100.00,238
2302,985974,193.333,100.00,291
2303,986217,185.143,100.00,243
2304,986598,189.133,100.00,381
2305,986849,201.383,100.00,251
2306,987203,183.673,100.00,354
2307,987438,192.003,100.00,235
2308,987812,174.923,100.00,374
2309,988436,113.801,96.79,624
2310,989092,64.321,64.63,656
2311,989399,189.063,100.00,307
2312,990039,26.594,43.12,640
2313,990631,110.794,98.65,592
2314,991259,5.390,30.57,628
2315,991563,189.273,100.00,304
2316,991885,194.313,100.00,322
2317,992123,191.793,100.00,238
2318,992414,197.533,100.00,291
2319,992660,198.583,100.00,246
2320,992907,196.413,100.00,247
2321,993343,176.883,100.00,436
2322,993639,191.933,100.00,296
2323,993905,192.983,100.00,266
2324,994205,186.403,100.00,300
2325,994438,184.793,100.00,233
2326,994817,185.073,100.00,379
2327,995127,192.003,100.00,310
2328,995366,199.073,100.00,239
2329,995706,196.203,100.00,340
2330,996014,191.093,100.00,308
2331,996296,201.313,100.00,282
2332,996630,185.073,100.00,334
2333,997258,117.740,98.73,628
2334,997516,186.193,100.00,258
2335,997792,199.633,100.00,276
2336,998427,172.403,100.00,635
2337,998690,185.843,100.00,263
2338,999009,192.423,100.00,319
2339,999288,200.473,100.00,279
2340,999625,181.713,100.00,337
2341,1000237,50.595,58.82,612
2342,1000571,190.323,100.00,334
2343,1000795,182.273,100.00,224
2344,1001021,197.883,100.00,226
2345,1001292,193.683,100.00,271
